topic_id,token_id,token,document_frequency,weight
1,13,prior_condition_noise_adjustment__level_high,33,0.0142813313069
1,14,prior_condition_noise_adjustment__level_low,84,0.0138007451788
1,15,prior_condition_noise_adjustment__level_mid,33,0.00536221196775
1,16,prior_condition_noise_level__level_high,33,0.0142813313069
1,17,prior_condition_noise_level__level_low,84,0.0138007451788
1,18,prior_condition_noise_level__level_mid,33,0.00536221196775
1,19,prior_condition_profile__value_hard,61,0.0215056391494
1,20,prior_condition_profile__value_moderate,47,0.00949055394288
1,21,prior_condition_profile__value_normal,42,0.000204183489116
1,22,prior_condition_time_pressure__level_high,33,0.0109465654839
1,23,prior_condition_time_pressure__level_low,78,0.0102135836107
1,24,prior_condition_time_pressure__level_mid,39,0.00832179591438
1,25,prior_condition_total_adjusted_time__level_high,50,0.0113739970138
1,26,prior_condition_total_adjusted_time__level_low,50,0.0002099085969
1,27,prior_condition_total_adjusted_time__level_mid,50,0.0117065821763
1,28,prior_control_expected_detection_rate__level_high,50,0.0280266204567
1,29,prior_control_expected_detection_rate__level_low,50,0.000201228782499
1,30,prior_control_expected_detection_rate__level_mid,50,0.0087795109456
1,31,prior_control_intensity__level_high,36,0.0202194529471
1,32,prior_control_intensity__level_low,76,0.000196785635894
1,33,prior_control_intensity__level_mid,38,0.0213317798407
1,34,prior_control_marker_ratio__level_high,50,0.0109127487022
1,35,prior_control_marker_ratio__level_low,50,0.0101032385237
1,36,prior_control_marker_ratio__level_mid,50,0.0105192855896
1,37,prior_digit_ratio__level_high,50,0.0116696198898
1,38,prior_digit_ratio__level_low,50,0.00999780556107
1,39,prior_digit_ratio__level_mid,50,0.010045338389
1,40,prior_expected_error_probability__level_high,50,0.00611545433481
1,41,prior_expected_error_probability__level_low,50,0.00650668349689
1,42,prior_expected_error_probability__level_mid,50,0.0154353930673
1,43,prior_manual_operation_count__level_high,46,0.0175759797063
1,44,prior_manual_operation_count__level_low,59,0.000208667826303
1,45,prior_manual_operation_count__level_mid,45,0.00946139964779
1,46,prior_mean_complexity__level_high,30,0.00858421520922
1,47,prior_mean_complexity__level_low,60,0.00832425332893
1,48,prior_mean_complexity__level_mid,60,0.0131533947613
1,49,prior_mean_message_criticality__level_high,30,0.0111094791172
1,50,prior_mean_message_criticality__level_low,60,0.000245537435022
1,51,prior_mean_message_criticality__level_mid,60,0.0140480607745
1,52,prior_memory_load_index__level_high,50,0.0150924852015
1,53,prior_memory_load_index__level_low,50,0.000210222052175
1,54,prior_memory_load_index__level_mid,50,0.00977853626134
1,55,prior_message_entropy_estimate__level_high,50,0.0139564342628
1,56,prior_message_entropy_estimate__level_low,50,0.00675518796429
1,57,prior_message_entropy_estimate__level_mid,50,0.00888035032182
1,58,prior_message_length__level_high,42,0.011269748455
1,59,prior_message_length__level_low,66,0.00562611359801
1,60,prior_message_length__level_mid,42,0.0100042837682
1,61,prior_operator_attention__level_high,25,0.0141014070768
1,62,prior_operator_attention__level_low,58,0.00018633766826
1,63,prior_operator_attention__level_mid,67,0.0285601595931
1,64,prior_operator_error_susceptibility__level_high,49,0.000206137968425
1,65,prior_operator_error_susceptibility__level_low,51,0.00644229513483
1,66,prior_operator_error_susceptibility__level_mid,50,0.0202112575435
1,67,prior_operator_fatigue__level_high,28,0.000258914838272
1,68,prior_operator_fatigue__level_low,66,0.0184537175256
1,69,prior_operator_fatigue__level_mid,56,0.0089308838052
1,70,prior_operator_skill__level_high,48,0.0269130082068
1,71,prior_operator_skill__level_low,68,0.000195594225917
1,72,prior_operator_skill__level_mid,34,0.0179757799501
1,73,prior_operator_total_estimated_time__level_high,50,0.0127666038531
1,74,prior_operator_total_estimated_time__level_low,50,0.0029610386348
1,75,prior_operator_total_estimated_time__level_mid,50,0.00840449834328
1,76,prior_procedure_branch_count__level_high,35,0.0150546979275
1,77,prior_procedure_branch_count__level_low,62,0.000204370126781
1,78,prior_procedure_branch_count__level_mid,53,0.0173711806246
1,79,prior_procedure_steps__level_high,38,0.00954894441149
1,80,prior_procedure_steps__level_low,55,0.00563343641743
1,81,prior_procedure_steps__level_mid,57,0.0155544587778
1,82,prior_repetition_expected_count__level_high,40,0.000222723208454
1,83,prior_repetition_expected_count__level_low,81,0.0172936399816
1,84,prior_repetition_expected_count__level_mid,29,0.00805908496245
1,85,prior_symbol_group_count__level_high,42,0.011269748455
1,86,prior_symbol_group_count__level_low,66,0.00562611359801
1,87,prior_symbol_group_count__level_mid,42,0.0100042837682
1,88,prior_time_pressure_index__level_high,33,0.0109465654839
1,89,prior_time_pressure_index__level_low,78,0.0102135836107
1,90,prior_time_pressure_index__level_mid,39,0.00832179591438
1,91,prior_total_nominal_time__level_high,50,0.0150649776578
1,92,prior_total_nominal_time__level_low,50,0.000209040992848
1,93,prior_total_nominal_time__level_mid,50,0.00940172866288
1,94,prior_verification_required__absent,90,0.00794278842532
1,95,prior_verification_required__present,60,0.0214219608283
2,0,prior_alpha_ratio__level_high,50,0.00909426049346
2,1,prior_alpha_ratio__level_low,50,0.0140823547918
2,2,prior_alpha_ratio__level_mid,50,0.00937298350607
2,3,prior_attention_deficit__level_high,49,0.0334681627811
2,4,prior_attention_deficit__level_low,51,0.000229499017645
2,5,prior_attention_deficit__level_mid,50,0.000239614692128
2,6,prior_coding_tool_type__value_codebook,46,0.0117127422001
2,7,prior_coding_tool_type__value_mixed,35,0.000229988703595
2,8,prior_coding_tool_type__value_mnemonic,23,0.00597417746162
2,9,prior_coding_tool_type__value_table,46,0.0130563372165
2,10,prior_condition_mean_adjusted_attention__level_high,44,0.000229262046775
2,11,prior_condition_mean_adjusted_attention__level_low,58,0.039542911353
2,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000238352901094
2,13,prior_condition_noise_adjustment__level_high,33,0.00543349154462
2,14,prior_condition_noise_adjustment__level_low,84,0.0171660230784
2,15,prior_condition_noise_adjustment__level_mid,33,0.00735648521699
2,16,prior_condition_noise_level__level_high,33,0.00543349154462
2,17,prior_condition_noise_level__level_low,84,0.0171660230784
2,18,prior_condition_noise_level__level_mid,33,0.00735648521699
2,19,prior_condition_profile__value_hard,61,0.0156489260073
2,20,prior_condition_profile__value_moderate,47,0.013233698272
2,21,prior_condition_profile__value_normal,42,0.000246509381082
2,22,prior_condition_time_pressure__level_high,33,0.00951172008549
2,23,prior_condition_time_pressure__level_low,78,0.000262295468495
2,24,prior_condition_time_pressure__level_mid,39,0.0167616610799
2,25,prior_condition_total_adjusted_time__level_high,50,0.0205309398531
2,26,prior_condition_total_adjusted_time__level_low,50,0.000240222889181
2,27,prior_condition_total_adjusted_time__level_mid,50,0.0087275006533
2,28,prior_control_expected_detection_rate__level_high,50,0.000238541423876
2,29,prior_control_expected_detection_rate__level_low,50,0.0119896768251
2,30,prior_control_expected_detection_rate__level_mid,50,0.0174379688507
2,31,prior_control_intensity__level_high,36,0.000242664600127
2,32,prior_control_intensity__level_low,76,0.0269334424703
2,33,prior_control_intensity__level_mid,38,0.000236522100888
2,34,prior_control_marker_ratio__level_high,50,0.0135573878707
2,35,prior_control_marker_ratio__level_low,50,0.00603284838622
2,36,prior_control_marker_ratio__level_mid,50,0.0119953222888
2,37,prior_digit_ratio__level_high,50,0.0136233765298
2,38,prior_digit_ratio__level_low,50,0.00927142950924
2,39,prior_digit_ratio__level_mid,50,0.00920021807128
2,40,prior_expected_error_probability__level_high,50,0.0269296279734
2,41,prior_expected_error_probability__level_low,50,0.000231407212892
2,42,prior_expected_error_probability__level_mid,50,0.00807208741516
2,43,prior_manual_operation_count__level_high,46,0.0102605975652
2,44,prior_manual_operation_count__level_low,59,0.00841537887635
2,45,prior_manual_operation_count__level_mid,45,0.00894510433517
2,46,prior_mean_complexity__level_high,30,0.00812251755527
2,47,prior_mean_complexity__level_low,60,0.00813657192803
2,48,prior_mean_complexity__level_mid,60,0.0137312568488
2,49,prior_mean_message_criticality__level_high,30,0.00725880665913
2,50,prior_mean_message_criticality__level_low,60,0.0163015148889
2,51,prior_mean_message_criticality__level_mid,60,0.0112330720687
2,52,prior_memory_load_index__level_high,50,0.0159829704669
2,53,prior_memory_load_index__level_low,50,0.000259202785155
2,54,prior_memory_load_index__level_mid,50,0.0105001767152
2,55,prior_message_entropy_estimate__level_high,50,0.0130044800878
2,56,prior_message_entropy_estimate__level_low,50,0.00631091011156
2,57,prior_message_entropy_estimate__level_mid,50,0.011268699012
2,58,prior_message_length__level_high,42,0.0132082642601
2,59,prior_message_length__level_low,66,0.00684790619354
2,60,prior_message_length__level_mid,42,0.0087538295628
2,61,prior_operator_attention__level_high,25,0.00023007960039
2,62,prior_operator_attention__level_low,58,0.0292582506054
2,63,prior_operator_attention__level_mid,67,0.000237376762421
2,64,prior_operator_error_susceptibility__level_high,49,0.0334499470724
2,65,prior_operator_error_susceptibility__level_low,51,0.000228266264834
2,66,prior_operator_error_susceptibility__level_mid,50,0.0096648599632
2,67,prior_operator_fatigue__level_high,28,0.0191109457494
2,68,prior_operator_fatigue__level_low,66,0.0002341127439
2,69,prior_operator_fatigue__level_mid,56,0.0212558404311
2,70,prior_operator_skill__level_high,48,0.000232069559553
2,71,prior_operator_skill__level_low,68,0.0257701336838
2,72,prior_operator_skill__level_mid,34,0.00162204498039
2,73,prior_operator_total_estimated_time__level_high,50,0.0188311155463
2,74,prior_operator_total_estimated_time__level_low,50,0.000246431295715
2,75,prior_operator_total_estimated_time__level_mid,50,0.00893684182773
2,76,prior_procedure_branch_count__level_high,35,0.00586876039957
2,77,prior_procedure_branch_count__level_low,62,0.00760532506563
2,78,prior_procedure_branch_count__level_mid,53,0.0152388675266
2,79,prior_procedure_steps__level_high,38,0.00849749784643
2,80,prior_procedure_steps__level_low,55,0.00713639696851
2,81,prior_procedure_steps__level_mid,57,0.0149190866593
2,82,prior_repetition_expected_count__level_high,40,0.0273151279003
2,83,prior_repetition_expected_count__level_low,81,0.000240940194485
2,84,prior_repetition_expected_count__level_mid,29,0.0102965563248
2,85,prior_symbol_group_count__level_high,42,0.0132082642601
2,86,prior_symbol_group_count__level_low,66,0.00684790619354
2,87,prior_symbol_group_count__level_mid,42,0.0087538295628
2,88,prior_time_pressure_index__level_high,33,0.00951172008549
2,89,prior_time_pressure_index__level_low,78,0.000262295468495
2,90,prior_time_pressure_index__level_mid,39,0.0167616610799
2,91,prior_total_nominal_time__level_high,50,0.0160312323058
2,92,prior_total_nominal_time__level_low,50,0.000272784863331
2,93,prior_total_nominal_time__level_mid,50,0.00906916137845
2,94,prior_verification_required__absent,90,0.0207426156874
2,95,prior_verification_required__present,60,0.0150317521584
