topic_id,token_id,token,document_frequency,weight
0,68,prior_operator_fatigue__level_low,66,0.0236929518227
0,69,prior_operator_fatigue__level_mid,56,0.000222492084894
0,70,prior_operator_skill__level_high,48,0.0002221872764
0,71,prior_operator_skill__level_low,68,0.00022221185281
0,72,prior_operator_skill__level_mid,34,0.0519131932924
0,73,prior_operator_total_estimated_time__level_high,50,0.00022226701977
0,74,prior_operator_total_estimated_time__level_low,50,0.000222290603513
0,75,prior_operator_total_estimated_time__level_mid,50,0.000222373040764
0,76,prior_procedure_branch_count__level_high,35,0.0144518053329
0,77,prior_procedure_branch_count__level_low,62,0.000222254086097
0,78,prior_procedure_branch_count__level_mid,53,0.0176282198552
0,79,prior_procedure_steps__level_high,38,0.00654262751439
0,80,prior_procedure_steps__level_low,55,0.00608011900954
0,81,prior_procedure_steps__level_mid,57,0.00022255574001
0,82,prior_repetition_expected_count__level_high,40,0.0073574317427
0,83,prior_repetition_expected_count__level_low,81,0.0286957787662
0,84,prior_repetition_expected_count__level_mid,29,0.000222560160855
0,85,prior_symbol_group_count__level_high,42,0.000222222040934
0,86,prior_symbol_group_count__level_low,66,0.000222280268538
0,87,prior_symbol_group_count__level_mid,42,0.0134990462166
0,88,prior_time_pressure_index__level_high,33,0.00887548643568
0,89,prior_time_pressure_index__level_low,78,0.0258288270129
0,90,prior_time_pressure_index__level_mid,39,0.000222213027303
0,91,prior_total_nominal_time__level_high,50,0.000222279452594
0,92,prior_total_nominal_time__level_low,50,0.000222273359737
0,93,prior_total_nominal_time__level_mid,50,0.000222376970397
0,94,prior_verification_required__absent,90,0.000222523365274
0,95,prior_verification_required__present,60,0.0249448299254
1,0,prior_alpha_ratio__level_high,50,0.000249267522578
1,1,prior_alpha_ratio__level_low,50,0.0183598741553
1,2,prior_alpha_ratio__level_mid,50,0.0219735800529
1,3,prior_attention_deficit__level_high,49,0.0181774789109
1,4,prior_attention_deficit__level_low,51,0.000249175644351
1,5,prior_attention_deficit__level_mid,50,0.000249110737213
1,6,prior_coding_tool_type__value_codebook,46,0.000249176932139
1,7,prior_coding_tool_type__value_mixed,35,0.000249056497783
1,8,prior_coding_tool_type__value_mnemonic,23,0.0182026838675
1,9,prior_coding_tool_type__value_table,46,0.0274972004165
1,10,prior_condition_mean_adjusted_attention__level_high,44,0.000249179174879
1,11,prior_condition_mean_adjusted_attention__level_low,58,0.0145162909784
1,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000249143138784
1,13,prior_condition_noise_adjustment__level_high,33,0.0314536068939
1,14,prior_condition_noise_adjustment__level_low,84,0.00753824144033
1,15,prior_condition_noise_adjustment__level_mid,33,0.0101159745794
1,16,prior_condition_noise_level__level_high,33,0.0314536068939
1,17,prior_condition_noise_level__level_low,84,0.00753824144033
1,18,prior_condition_noise_level__level_mid,33,0.0101159745794
1,19,prior_condition_profile__value_hard,61,0.0224569800729
1,20,prior_condition_profile__value_moderate,47,0.0228263900905
1,21,prior_condition_profile__value_normal,42,0.000248991702381
1,22,prior_condition_time_pressure__level_high,33,0.000249171896975
1,23,prior_condition_time_pressure__level_low,78,0.000249007780222
1,24,prior_condition_time_pressure__level_mid,39,0.0686325686809
1,25,prior_condition_total_adjusted_time__level_high,50,0.000249248807714
1,26,prior_condition_total_adjusted_time__level_low,50,0.000249201059818
1,27,prior_condition_total_adjusted_time__level_mid,50,0.0100283010829
1,28,prior_control_expected_detection_rate__level_high,50,0.00712404980776
1,29,prior_control_expected_detection_rate__level_low,50,0.0182587354669
1,30,prior_control_expected_detection_rate__level_mid,50,0.0147655647685
1,31,prior_control_intensity__level_high,36,0.00730817986217
1,32,prior_control_intensity__level_low,76,0.0345051532887
1,33,prior_control_intensity__level_mid,38,0.000249080640157
1,34,prior_control_marker_ratio__level_high,50,0.0002494678437
1,35,prior_control_marker_ratio__level_low,50,0.000249233359793
1,36,prior_control_marker_ratio__level_mid,50,0.0338364210788
1,37,prior_digit_ratio__level_high,50,0.0157012650958
1,38,prior_digit_ratio__level_low,50,0.000249403460892
1,39,prior_digit_ratio__level_mid,50,0.0164880738957
1,40,prior_expected_error_probability__level_high,50,0.0263167929845
1,41,prior_expected_error_probability__level_low,50,0.000249117981737
1,42,prior_expected_error_probability__level_mid,50,0.000249611372284
1,43,prior_manual_operation_count__level_high,46,0.000249212099791
1,44,prior_manual_operation_count__level_low,59,0.00554066447937
1,45,prior_manual_operation_count__level_mid,45,0.0194701796503
1,46,prior_mean_complexity__level_high,30,0.00984045254581
1,47,prior_mean_complexity__level_low,60,0.000249344781017
1,48,prior_mean_complexity__level_mid,60,0.00589985717768
1,49,prior_mean_message_criticality__level_high,30,0.00024909325528
1,50,prior_mean_message_criticality__level_low,60,0.0467023489724
1,51,prior_mean_message_criticality__level_mid,60,0.0002493863783
1,52,prior_memory_load_index__level_high,50,0.00836659795354
1,53,prior_memory_load_index__level_low,50,0.000249240222183
1,54,prior_memory_load_index__level_mid,50,0.000249386042881
1,55,prior_message_entropy_estimate__level_high,50,0.018363546102
1,56,prior_message_entropy_estimate__level_low,50,0.000249352023246
1,57,prior_message_entropy_estimate__level_mid,50,0.000249363215879
1,58,prior_message_length__level_high,42,0.000249145364631
1,59,prior_message_length__level_low,66,0.0129830286413
1,60,prior_message_length__level_mid,42,0.000249315294077
1,61,prior_operator_attention__level_high,25,0.000249317452947
1,62,prior_operator_attention__level_low,58,0.0185612573932
1,63,prior_operator_attention__level_mid,67,0.000249126984839
1,64,prior_operator_error_susceptibility__level_high,49,0.0285496571885
1,65,prior_operator_error_susceptibility__level_low,51,0.000249010705684
1,66,prior_operator_error_susceptibility__level_mid,50,0.000249595252161
1,67,prior_operator_fatigue__level_high,28,0.0273829714547
1,68,prior_operator_fatigue__level_low,66,0.00024931335555
1,69,prior_operator_fatigue__level_mid,56,0.000249281968697
1,70,prior_operator_skill__level_high,48,0.000249222327114
1,71,prior_operator_skill__level_low,68,0.000249485765178
1,72,prior_operator_skill__level_mid,34,0.01001441815
1,73,prior_operator_total_estimated_time__level_high,50,0.000249191910429
1,74,prior_operator_total_estimated_time__level_low,50,0.000249187653552
1,75,prior_operator_total_estimated_time__level_mid,50,0.0152108377694
1,76,prior_procedure_branch_count__level_high,35,0.010360640877
1,77,prior_procedure_branch_count__level_low,62,0.000249435800648
1,78,prior_procedure_branch_count__level_mid,53,0.0125676675825
1,79,prior_procedure_steps__level_high,38,0.000249289299244
1,80,prior_procedure_steps__level_low,55,0.000249539553157
1,81,prior_procedure_steps__level_mid,57,0.0276522366443
1,82,prior_repetition_expected_count__level_high,40,0.0313611033883
1,83,prior_repetition_expected_count__level_low,81,0.000249318459964
1,84,prior_repetition_expected_count__level_mid,29,0.000249261000085
1,85,prior_symbol_group_count__level_high,42,0.000249145364631
1,86,prior_symbol_group_count__level_low,66,0.0129830286413
1,87,prior_symbol_group_count__level_mid,42,0.000249315294077
1,88,prior_time_pressure_index__level_high,33,0.000249171896975
1,89,prior_time_pressure_index__level_low,78,0.000249007780222
1,90,prior_time_pressure_index__level_mid,39,0.0686325686809
1,91,prior_total_nominal_time__level_high,50,0.000249168272258
1,92,prior_total_nominal_time__level_low,50,0.000249237976333
1,93,prior_total_nominal_time__level_mid,50,0.0110361226307
1,94,prior_verification_required__absent,90,0.0708674115565
1,95,prior_verification_required__present,60,0.000249063831062
2,0,prior_alpha_ratio__level_high,50,0.0126546829634
2,1,prior_alpha_ratio__level_low,50,0.000333015545324
2,2,prior_alpha_ratio__level_mid,50,0.000332763233539
2,3,prior_attention_deficit__level_high,49,0.0476858292351
2,4,prior_attention_deficit__level_low,51,0.00033203607517
2,5,prior_attention_deficit__level_mid,50,0.000332117084575
2,6,prior_coding_tool_type__value_codebook,46,0.0121072652003
2,7,prior_coding_tool_type__value_mixed,35,0.000332088195743
2,8,prior_coding_tool_type__value_mnemonic,23,0.000332488484453
2,9,prior_coding_tool_type__value_table,46,0.0119999820025
2,10,prior_condition_mean_adjusted_attention__level_high,44,0.000332036065024
2,11,prior_condition_mean_adjusted_attention__level_low,58,0.0546600614886
2,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000332067113311
2,13,prior_condition_noise_adjustment__level_high,33,0.00033225954151
2,14,prior_condition_noise_adjustment__level_low,84,0.000332583330434
2,15,prior_condition_noise_adjustment__level_mid,33,0.0170335984799
2,16,prior_condition_noise_level__level_high,33,0.00033225954151
2,17,prior_condition_noise_level__level_low,84,0.000332583330434
2,18,prior_condition_noise_level__level_mid,33,0.0170335984799
2,19,prior_condition_profile__value_hard,61,0.000332614036804
2,20,prior_condition_profile__value_moderate,47,0.0178898763237
2,21,prior_condition_profile__value_normal,42,0.000332186426769
2,22,prior_condition_time_pressure__level_high,33,0.000332474896351
2,23,prior_condition_time_pressure__level_low,78,0.0115413719789
2,24,prior_condition_time_pressure__level_mid,39,0.000332247184083
2,25,prior_condition_total_adjusted_time__level_high,50,0.000332358343477
2,26,prior_condition_total_adjusted_time__level_low,50,0.000332081863789
2,27,prior_condition_total_adjusted_time__level_mid,50,0.0383957132578
2,28,prior_control_expected_detection_rate__level_high,50,0.000332220509852
2,29,prior_control_expected_detection_rate__level_low,50,0.0276154663437
2,30,prior_control_expected_detection_rate__level_mid,50,0.0114316025822
2,31,prior_control_intensity__level_high,36,0.000332092338053
2,32,prior_control_intensity__level_low,76,0.034346409004
2,33,prior_control_intensity__level_mid,38,0.000332124491189
2,34,prior_control_marker_ratio__level_high,50,0.0213762823434
2,35,prior_control_marker_ratio__level_low,50,0.000332794697409
2,36,prior_control_marker_ratio__level_mid,50,0.00552590297146
2,37,prior_digit_ratio__level_high,50,0.000332979437941
2,38,prior_digit_ratio__level_low,50,0.0132701911505
2,39,prior_digit_ratio__level_mid,50,0.000332566323472
2,40,prior_expected_error_probability__level_high,50,0.0287013228809
2,41,prior_expected_error_probability__level_low,50,0.000332134644713
2,42,prior_expected_error_probability__level_mid,50,0.000332601137588
2,43,prior_manual_operation_count__level_high,46,0.00033214953086
2,44,prior_manual_operation_count__level_low,59,0.0274397804212
2,45,prior_manual_operation_count__level_mid,45,0.0192111658146
2,46,prior_mean_complexity__level_high,30,0.00552771138109
2,47,prior_mean_complexity__level_low,60,0.000332463335493
2,48,prior_mean_complexity__level_mid,60,0.0230436962257
2,49,prior_mean_message_criticality__level_high,30,0.0142291796318
2,50,prior_mean_message_criticality__level_low,60,0.00033251402081
2,51,prior_mean_message_criticality__level_mid,60,0.00033316587259
2,52,prior_memory_load_index__level_high,50,0.0003320886338
2,53,prior_memory_load_index__level_low,50,0.00033284905609
2,54,prior_memory_load_index__level_mid,50,0.0372026417064
2,55,prior_message_entropy_estimate__level_high,50,0.0119563992906
2,56,prior_message_entropy_estimate__level_low,50,0.000332360737056
2,57,prior_message_entropy_estimate__level_mid,50,0.0263274433732
2,58,prior_message_length__level_high,42,0.000332050708161
2,59,prior_message_length__level_low,66,0.000332362445838
2,60,prior_message_length__level_mid,42,0.0392392125836
2,61,prior_operator_attention__level_high,25,0.000332036062809
2,62,prior_operator_attention__level_low,58,0.0408737606196
2,63,prior_operator_attention__level_mid,67,0.000332113285069
2,64,prior_operator_error_susceptibility__level_high,49,0.0304227540303
2,65,prior_operator_error_susceptibility__level_low,51,0.000332045269786
2,66,prior_operator_error_susceptibility__level_mid,50,0.0124210836312
2,67,prior_operator_fatigue__level_high,28,0.000332633570859
2,68,prior_operator_fatigue__level_low,66,0.000332047779275
2,69,prior_operator_fatigue__level_mid,56,0.0356293093148
2,70,prior_operator_skill__level_high,48,0.000332073954349
2,71,prior_operator_skill__level_low,68,0.0436226819312
2,72,prior_operator_skill__level_mid,34,0.000332124368444
2,73,prior_operator_total_estimated_time__level_high,50,0.000332299752866
2,74,prior_operator_total_estimated_time__level_low,50,0.00033210377585
2,75,prior_operator_total_estimated_time__level_mid,50,0.0361026873048
2,76,prior_procedure_branch_count__level_high,35,0.00033227902414
2,77,prior_procedure_branch_count__level_low,62,0.0113534213579
2,78,prior_procedure_branch_count__level_mid,53,0.0221406839012
2,79,prior_procedure_steps__level_high,38,0.00473621449935
2,80,prior_procedure_steps__level_low,55,0.0151479140893
2,81,prior_procedure_steps__level_mid,57,0.0104931346292
2,82,prior_repetition_expected_count__level_high,40,0.000332792082273
2,83,prior_repetition_expected_count__level_low,81,0.000332264006254
2,84,prior_repetition_expected_count__level_mid,29,0.0176505669865
2,85,prior_symbol_group_count__level_high,42,0.000332050708161
2,86,prior_symbol_group_count__level_low,66,0.000332362445838
2,87,prior_symbol_group_count__level_mid,42,0.0392392125836
2,88,prior_time_pressure_index__level_high,33,0.000332474896351
2,89,prior_time_pressure_index__level_low,78,0.0115413719789
2,90,prior_time_pressure_index__level_mid,39,0.000332247184083
2,91,prior_total_nominal_time__level_high,50,0.000332202567603
2,92,prior_total_nominal_time__level_low,50,0.000332225124856
2,93,prior_total_nominal_time__level_mid,50,0.0385604308762
2,94,prior_verification_required__absent,90,0.000332488369503
2,95,prior_verification_required__present,60,0.0246717427103
3,0,prior_alpha_ratio__level_high,50,0.0101267141204
3,1,prior_alpha_ratio__level_low,50,0.0207439909015
3,2,prior_alpha_ratio__level_mid,50,0.00721511456145
3,3,prior_attention_deficit__level_high,49,0.0181213572739
3,4,prior_attention_deficit__level_low,51,0.000142620162676
3,5,prior_attention_deficit__level_mid,50,0.00014263868013
3,6,prior_coding_tool_type__value_codebook,46,0.0145567019308
3,7,prior_coding_tool_type__value_mixed,35,0.000142631202206
3,8,prior_coding_tool_type__value_mnemonic,23,0.000142756751549
3,9,prior_coding_tool_type__value_table,46,0.000142659135191
3,10,prior_condition_mean_adjusted_attention__level_high,44,0.000142612261714
3,11,prior_condition_mean_adjusted_attention__level_low,58,0.0228423925086
3,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000142635291145
3,13,prior_condition_noise_adjustment__level_high,33,0.000142647895618
3,14,prior_condition_noise_adjustment__level_low,84,0.0262898625103
3,15,prior_condition_noise_adjustment__level_mid,33,0.000142773139452
3,16,prior_condition_noise_level__level_high,33,0.000142647895618
3,17,prior_condition_noise_level__level_low,84,0.0262898625103
3,18,prior_condition_noise_level__level_mid,33,0.000142773139452
3,19,prior_condition_profile__value_hard,61,0.0192633499574
3,20,prior_condition_profile__value_moderate,47,0.000142850181518
3,21,prior_condition_profile__value_normal,42,0.000142645060705
3,22,prior_condition_time_pressure__level_high,33,0.0176018209043
3,23,prior_condition_time_pressure__level_low,78,0.000142737235731
3,24,prior_condition_time_pressure__level_mid,39,0.000142672673151
3,25,prior_condition_total_adjusted_time__level_high,50,0.057154396133
3,26,prior_condition_total_adjusted_time__level_low,50,0.000142531153272
3,27,prior_condition_total_adjusted_time__level_mid,50,0.000142620950781
3,28,prior_control_expected_detection_rate__level_high,50,0.000142668642671
3,29,prior_control_expected_detection_rate__level_low,50,0.000142792434193
3,30,prior_control_expected_detection_rate__level_mid,50,0.0180111544827
3,31,prior_control_intensity__level_high,36,0.000142615459248
3,32,prior_control_intensity__level_low,76,0.0144485812109
3,33,prior_control_intensity__level_mid,38,0.000142729153769
3,34,prior_control_marker_ratio__level_high,50,0.0146668364459
3,35,prior_control_marker_ratio__level_low,50,0.0114782834664
3,36,prior_control_marker_ratio__level_mid,50,0.00760279086879
3,37,prior_digit_ratio__level_high,50,0.0204432778233
3,38,prior_digit_ratio__level_low,50,0.0108906711989
3,39,prior_digit_ratio__level_mid,50,0.0105276310199
3,40,prior_expected_error_probability__level_high,50,0.0177102524227
3,41,prior_expected_error_probability__level_low,50,0.000142615484611
3,42,prior_expected_error_probability__level_mid,50,0.0119419215964
3,43,prior_manual_operation_count__level_high,46,0.0386396166281
3,44,prior_manual_operation_count__level_low,59,0.000142606624014
3,45,prior_manual_operation_count__level_mid,45,0.00267328216659
3,46,prior_mean_complexity__level_high,30,0.0086055257935
3,47,prior_mean_complexity__level_low,60,0.00610094678961
3,48,prior_mean_complexity__level_mid,60,0.0198040089751
3,49,prior_mean_message_criticality__level_high,30,0.00856334256012
3,50,prior_mean_message_criticality__level_low,60,0.00803555849521
3,51,prior_mean_message_criticality__level_mid,60,0.0155069261244
3,52,prior_memory_load_index__level_high,50,0.0415337653207
3,53,prior_memory_load_index__level_low,50,0.000142545887055
3,54,prior_memory_load_index__level_mid,50,0.000142722343607
3,55,prior_message_entropy_estimate__level_high,50,0.0138410373033
3,56,prior_message_entropy_estimate__level_low,50,0.00620281471016
3,57,prior_message_entropy_estimate__level_mid,50,0.0153638710382
3,58,prior_message_length__level_high,42,0.0480324824612
3,59,prior_message_length__level_low,66,0.00014258825117
3,60,prior_message_length__level_mid,42,0.000142684172222
3,61,prior_operator_attention__level_high,25,0.000142575316036
3,62,prior_operator_attention__level_low,58,0.0150710435357
3,63,prior_operator_attention__level_mid,67,0.000142742148712
3,64,prior_operator_error_susceptibility__level_high,49,0.017134981053
3,65,prior_operator_error_susceptibility__level_low,51,0.000142598376479
3,66,prior_operator_error_susceptibility__level_mid,50,0.00860974327947
3,67,prior_operator_fatigue__level_high,28,0.00934785903746
3,68,prior_operator_fatigue__level_low,66,0.000142680450707
3,69,prior_operator_fatigue__level_mid,56,0.0201015570711
3,70,prior_operator_skill__level_high,48,0.000142624734803
3,71,prior_operator_skill__level_low,68,0.0204602427763
3,72,prior_operator_skill__level_mid,34,0.00014265083329
3,73,prior_operator_total_estimated_time__level_high,50,0.0571544510877
3,74,prior_operator_total_estimated_time__level_low,50,0.000142539088843
3,75,prior_operator_total_estimated_time__level_mid,50,0.000142608779269
3,76,prior_procedure_branch_count__level_high,35,0.00835700812558
3,77,prior_procedure_branch_count__level_low,62,0.000142709947243
3,78,prior_procedure_branch_count__level_mid,53,0.01612400258
3,79,prior_procedure_steps__level_high,38,0.0193005161975
3,80,prior_procedure_steps__level_low,55,0.00797318536375
3,81,prior_procedure_steps__level_mid,57,0.0151144079398
3,82,prior_repetition_expected_count__level_high,40,0.0189775345716
3,83,prior_repetition_expected_count__level_low,81,0.000142707398703
3,84,prior_repetition_expected_count__level_mid,29,0.00496411402413
3,85,prior_symbol_group_count__level_high,42,0.0480324824612
3,86,prior_symbol_group_count__level_low,66,0.00014258825117
3,87,prior_symbol_group_count__level_mid,42,0.000142684172222
3,88,prior_time_pressure_index__level_high,33,0.0176018209043
3,89,prior_time_pressure_index__level_low,78,0.000142737235731
3,90,prior_time_pressure_index__level_mid,39,0.000142672673151
3,91,prior_total_nominal_time__level_high,50,0.0536031674644
3,92,prior_total_nominal_time__level_low,50,0.000142567749789
3,93,prior_total_nominal_time__level_mid,50,0.000142608137785
3,94,prior_verification_required__absent,90,0.0124712377202
3,95,prior_verification_required__present,60,0.0126361860363
4,0,prior_alpha_ratio__level_high,50,0.0145647190489
4,1,prior_alpha_ratio__level_low,50,0.0111822530866
4,2,prior_alpha_ratio__level_mid,50,0.00864464022779
4,3,prior_attention_deficit__level_high,49,0.00014570237953
4,4,prior_attention_deficit__level_low,51,0.0512892538993
4,5,prior_attention_deficit__level_mid,50,0.00014575292191
4,6,prior_coding_tool_type__value_codebook,46,0.00014570238006
4,7,prior_coding_tool_type__value_mixed,35,0.0409417593463
4,8,prior_coding_tool_type__value_mnemonic,23,0.0125217724724
4,9,prior_coding_tool_type__value_table,46,0.000145747364872
4,10,prior_condition_mean_adjusted_attention__level_high,44,0.0514324485909
4,11,prior_condition_mean_adjusted_attention__level_low,58,0.000145702381118
4,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000145785813227
4,13,prior_condition_noise_adjustment__level_high,33,0.000145775703034
4,14,prior_condition_noise_adjustment__level_low,84,0.0262245315575
4,15,prior_condition_noise_adjustment__level_mid,33,0.0100797933754
4,16,prior_condition_noise_level__level_high,33,0.000145775703034
4,17,prior_condition_noise_level__level_low,84,0.0262245315575
4,18,prior_condition_noise_level__level_mid,33,0.0100797933754
4,19,prior_condition_profile__value_hard,61,0.0137360642057
4,20,prior_condition_profile__value_moderate,47,0.0142350319516
4,21,prior_condition_profile__value_normal,42,0.000145820140819
4,22,prior_condition_time_pressure__level_high,33,0.0130722058283
4,23,prior_condition_time_pressure__level_low,78,0.0105083970999
4,24,prior_condition_time_pressure__level_mid,39,0.000145864464593
4,25,prior_condition_total_adjusted_time__level_high,50,0.000145781896848
4,26,prior_condition_total_adjusted_time__level_low,50,0.000145889571857
4,27,prior_condition_total_adjusted_time__level_mid,50,0.0170455762319
4,28,prior_control_expected_detection_rate__level_high,50,0.0445286191677
4,29,prior_control_expected_detection_rate__level_low,50,0.000145798431554
4,30,prior_control_expected_detection_rate__level_mid,50,0.000145793004351
4,31,prior_control_intensity__level_high,36,0.0379765640701
4,32,prior_control_intensity__level_low,76,0.000145755967089
4,33,prior_control_intensity__level_mid,38,0.00853586697896
4,34,prior_control_marker_ratio__level_high,50,0.0143812476644
4,35,prior_control_marker_ratio__level_low,50,0.00941952875927
4,36,prior_control_marker_ratio__level_mid,50,0.00014595912837
4,37,prior_digit_ratio__level_high,50,0.0108228599141
4,38,prior_digit_ratio__level_low,50,0.0137924336406
4,39,prior_digit_ratio__level_mid,50,0.00860178268425
4,40,prior_expected_error_probability__level_high,50,0.000145929954864
4,41,prior_expected_error_probability__level_low,50,0.0242428360122
4,42,prior_expected_error_probability__level_mid,50,0.0115982486027
4,43,prior_manual_operation_count__level_high,46,0.0144099223656
4,44,prior_manual_operation_count__level_low,59,0.000145835314606
4,45,prior_manual_operation_count__level_mid,45,0.0162792325296
4,46,prior_mean_complexity__level_high,30,0.00814145792618
4,47,prior_mean_complexity__level_low,60,0.00844027656214
4,48,prior_mean_complexity__level_mid,60,0.00643340263015
4,49,prior_mean_message_criticality__level_high,30,0.0161951102814
4,50,prior_mean_message_criticality__level_low,60,0.000145887432858
4,51,prior_mean_message_criticality__level_mid,60,0.0071924870105
4,52,prior_memory_load_index__level_high,50,0.00978669771515
4,53,prior_memory_load_index__level_low,50,0.000145895205651
4,54,prior_memory_load_index__level_mid,50,0.0101455073704
4,55,prior_message_entropy_estimate__level_high,50,0.0140724095849
4,56,prior_message_entropy_estimate__level_low,50,0.00355391465402
4,57,prior_message_entropy_estimate__level_mid,50,0.0072048292597
4,58,prior_message_length__level_high,42,0.000145834338924
4,59,prior_message_length__level_low,66,0.000145894759236
4,60,prior_message_length__level_mid,42,0.0129618014911
4,61,prior_operator_attention__level_high,25,0.0292857020264
4,62,prior_operator_attention__level_low,58,0.000145702380882
4,63,prior_operator_attention__level_mid,67,0.000146020653466
4,64,prior_operator_error_susceptibility__level_high,49,0.000145807638185
4,65,prior_operator_error_susceptibility__level_low,51,0.019707306961
4,66,prior_operator_error_susceptibility__level_mid,50,0.0161760426591
4,67,prior_operator_fatigue__level_high,28,0.000145992678942
4,68,prior_operator_fatigue__level_low,66,0.0302059300865
4,69,prior_operator_fatigue__level_mid,56,0.000146053465712
4,70,prior_operator_skill__level_high,48,0.0560947921379
4,71,prior_operator_skill__level_low,68,0.000145702381346
4,72,prior_operator_skill__level_mid,34,0.000145794986118
4,73,prior_operator_total_estimated_time__level_high,50,0.000145789382771
4,74,prior_operator_total_estimated_time__level_low,50,0.000145918139483
4,75,prior_operator_total_estimated_time__level_mid,50,0.0134736958291
4,76,prior_procedure_branch_count__level_high,35,0.0172911684689
4,77,prior_procedure_branch_count__level_low,62,0.000145819685249
4,78,prior_procedure_branch_count__level_mid,53,0.0173866086624
4,79,prior_procedure_steps__level_high,38,0.00886764836391
4,80,prior_procedure_steps__level_low,55,0.00826068564007
4,81,prior_procedure_steps__level_mid,57,0.0140157875048
4,82,prior_repetition_expected_count__level_high,40,0.000145912259702
4,83,prior_repetition_expected_count__level_low,81,0.0263992585601
4,84,prior_repetition_expected_count__level_mid,29,0.00687423963842
