model_name,diagnostic_kind,topic_id,token_id,token,document_frequency,weight
LDA_diag,diag,0,44,prior_control_expected_detection_rate__level_low,50,0.000205471764581
LDA_diag,diag,0,45,prior_control_expected_detection_rate__level_mid,50,0.00376518761591
LDA_diag,diag,0,46,prior_control_intensity__level_high,36,0.0206668232358
LDA_diag,diag,0,47,prior_control_intensity__level_low,76,0.000200023053117
LDA_diag,diag,0,48,prior_control_intensity__level_mid,38,0.0141650262762
LDA_diag,diag,0,49,prior_control_marker_ratio__level_high,50,0.0108214628812
LDA_diag,diag,0,50,prior_control_marker_ratio__level_low,50,0.00875164437507
LDA_diag,diag,0,51,prior_control_marker_ratio__level_mid,50,0.00737936920108
LDA_diag,diag,0,52,prior_digit_ratio__level_high,50,0.00947097184707
LDA_diag,diag,0,53,prior_digit_ratio__level_low,50,0.0107661531629
LDA_diag,diag,0,54,prior_digit_ratio__level_mid,50,0.00769853484063
LDA_diag,diag,0,55,prior_expected_error_probability__level_high,50,0.000203240275147
LDA_diag,diag,0,56,prior_expected_error_probability__level_low,50,0.00427936442631
LDA_diag,diag,0,57,prior_expected_error_probability__level_mid,50,0.0199629112819
LDA_diag,diag,0,58,prior_manual_operation_count__level_high,46,0.0233241174162
LDA_diag,diag,0,59,prior_manual_operation_count__level_low,59,0.000202240240405
LDA_diag,diag,0,60,prior_manual_operation_count__level_mid,45,0.00703883164393
LDA_diag,diag,0,61,prior_mean_complexity__level_high,30,0.00678811281047
LDA_diag,diag,0,62,prior_mean_complexity__level_low,60,0.00870978315555
LDA_diag,diag,0,63,prior_mean_complexity__level_mid,60,0.0107663273904
LDA_diag,diag,0,64,prior_mean_message_criticality__level_high,30,0.0110269148261
LDA_diag,diag,0,65,prior_mean_message_criticality__level_low,60,0.000224728453818
LDA_diag,diag,0,66,prior_mean_message_criticality__level_mid,60,0.0129711709549
LDA_diag,diag,0,67,prior_memory_load_index__level_high,50,0.0202377369543
LDA_diag,diag,0,68,prior_memory_load_index__level_low,50,0.000212550662714
LDA_diag,diag,0,69,prior_memory_load_index__level_mid,50,0.00618826325983
LDA_diag,diag,0,70,prior_message_entropy_estimate__level_high,50,0.0115199896046
LDA_diag,diag,0,71,prior_message_entropy_estimate__level_low,50,0.00710777210638
LDA_diag,diag,0,72,prior_message_entropy_estimate__level_mid,50,0.00773671327857
LDA_diag,diag,0,73,prior_message_length__level_high,42,0.0168691434776
LDA_diag,diag,0,74,prior_message_length__level_low,66,0.000230019387773
LDA_diag,diag,0,75,prior_message_length__level_mid,42,0.00843071397982
LDA_diag,diag,0,76,prior_operator_attention__level_high,25,0.0143942298095
LDA_diag,diag,0,77,prior_operator_attention__level_low,58,0.000195657739634
LDA_diag,diag,0,78,prior_operator_attention__level_mid,67,0.0220630926541
LDA_diag,diag,0,79,prior_operator_error_susceptibility__level_high,49,0.000220663507278
LDA_diag,diag,0,80,prior_operator_error_susceptibility__level_low,51,0.00563173206634
LDA_diag,diag,0,81,prior_operator_error_susceptibility__level_mid,50,0.0184713695622
LDA_diag,diag,0,82,prior_operator_fatigue__level_high,28,0.00520851271957
LDA_diag,diag,0,83,prior_operator_fatigue__level_low,66,0.0174844870261
LDA_diag,diag,0,84,prior_operator_fatigue__level_mid,56,0.00025296319822
LDA_diag,diag,0,85,prior_operator_skill__level_high,48,0.0274906934737
LDA_diag,diag,0,86,prior_operator_skill__level_low,68,0.000211715365458
LDA_diag,diag,0,87,prior_operator_skill__level_mid,34,0.00787492258228
LDA_diag,diag,0,88,prior_operator_total_estimated_time__level_high,50,0.0185749592556
LDA_diag,diag,0,89,prior_operator_total_estimated_time__level_low,50,0.000245368257978
LDA_diag,diag,0,90,prior_operator_total_estimated_time__level_mid,50,0.00632908321009
LDA_diag,diag,0,91,prior_procedure_branch_count__level_high,35,0.0124439812711
LDA_diag,diag,0,92,prior_procedure_branch_count__level_low,62,0.000211048550174
LDA_diag,diag,0,93,prior_procedure_branch_count__level_mid,53,0.0165911359595
LDA_diag,diag,0,94,prior_procedure_steps__level_high,38,0.0106397434048
LDA_diag,diag,0,95,prior_procedure_steps__level_low,55,0.00490663006367
LDA_diag,diag,0,96,prior_procedure_steps__level_mid,57,0.0121207937925
LDA_diag,diag,0,97,prior_repetition_expected_count__level_high,40,0.00331355972497
LDA_diag,diag,0,98,prior_repetition_expected_count__level_low,81,0.0166015953535
LDA_diag,diag,0,99,prior_repetition_expected_count__level_mid,29,0.00600353385503
LDA_diag,diag,0,100,prior_symbol_group_count__level_high,42,0.0168691434776
LDA_diag,diag,0,101,prior_symbol_group_count__level_low,66,0.000230019387773
LDA_diag,diag,0,102,prior_symbol_group_count__level_mid,42,0.00843071397982
LDA_diag,diag,0,103,prior_time_pressure_index__level_high,33,0.00881083276113
LDA_diag,diag,0,104,prior_time_pressure_index__level_low,78,0.00931789257712
LDA_diag,diag,0,105,prior_time_pressure_index__level_mid,39,0.00447576498451
LDA_diag,diag,0,106,prior_total_nominal_time__level_high,50,0.021471581096
LDA_diag,diag,0,107,prior_total_nominal_time__level_low,50,0.000209460074129
LDA_diag,diag,0,108,prior_total_nominal_time__level_mid,50,0.00657872996885
LDA_diag,diag,0,109,prior_verification_required__absent,90,0.000291695568913
LDA_diag,diag,0,110,prior_verification_required__present,60,0.0180085583314
LDA_diag,diag,1,0,diag_diagnostic_condition_profile__value_hard,61,0.000184828814523
LDA_diag,diag,1,1,diag_diagnostic_condition_profile__value_moderate,47,0.00568055312791
LDA_diag,diag,1,2,diag_diagnostic_condition_profile__value_normal,42,0.0223157953315
LDA_diag,diag,1,3,diag_diagnostic_control_load__level_high,48,0.000186021285546
LDA_diag,diag,1,4,diag_diagnostic_control_load__level_low,52,0.0139296794201
LDA_diag,diag,1,5,diag_diagnostic_control_load__level_mid,50,0.0106402730018
LDA_diag,diag,1,6,diag_diagnostic_expected_error_probability__level_high,50,0.000179226377541
LDA_diag,diag,1,7,diag_diagnostic_expected_error_probability__level_low,50,0.0227634262089
LDA_diag,diag,1,8,diag_diagnostic_expected_error_probability__level_mid,50,0.00819990395645
LDA_diag,diag,1,9,diag_diagnostic_operator_stress__level_high,31,0.000179290916629
LDA_diag,diag,1,10,diag_diagnostic_operator_stress__level_low,68,0.0236992354885
LDA_diag,diag,1,11,diag_diagnostic_operator_stress__level_mid,51,0.000199145268988
LDA_diag,diag,1,12,diag_diagnostic_risk_class__value_high,67,0.00018293733657
LDA_diag,diag,1,13,diag_diagnostic_risk_class__value_low,18,0.00965987343542
LDA_diag,diag,1,14,diag_diagnostic_risk_class__value_mid,65,0.0162579058141
LDA_diag,diag,1,15,prior_alpha_ratio__level_high,50,0.0105969105018
LDA_diag,diag,1,16,prior_alpha_ratio__level_low,50,0.00372796965551
LDA_diag,diag,1,17,prior_alpha_ratio__level_mid,50,0.0118125580839
LDA_diag,diag,1,18,prior_attention_deficit__level_high,49,0.00293778239972
LDA_diag,diag,1,19,prior_attention_deficit__level_low,51,0.00527035228802
LDA_diag,diag,1,20,prior_attention_deficit__level_mid,50,0.0159433333582
LDA_diag,diag,1,21,prior_coding_tool_type__value_codebook,46,0.0167518884372
LDA_diag,diag,1,22,prior_coding_tool_type__value_mixed,35,0.000203039440827
LDA_diag,diag,1,23,prior_coding_tool_type__value_mnemonic,23,0.000193211416989
LDA_diag,diag,1,24,prior_coding_tool_type__value_table,46,0.00194177902391
LDA_diag,diag,1,25,prior_condition_mean_adjusted_attention__level_high,44,0.000200453569648
LDA_diag,diag,1,26,prior_condition_mean_adjusted_attention__level_low,58,0.00300036958888
LDA_diag,diag,1,27,prior_condition_mean_adjusted_attention__level_mid,48,0.0173570270119
LDA_diag,diag,1,28,prior_condition_noise_adjustment__level_high,33,0.000186751847665
LDA_diag,diag,1,29,prior_condition_noise_adjustment__level_low,84,0.0189021062289
LDA_diag,diag,1,30,prior_condition_noise_adjustment__level_mid,33,0.00662314132579
LDA_diag,diag,1,31,prior_condition_noise_level__level_high,33,0.000186751847665
LDA_diag,diag,1,32,prior_condition_noise_level__level_low,84,0.0189021062289
LDA_diag,diag,1,33,prior_condition_noise_level__level_mid,33,0.00662314132579
LDA_diag,diag,1,34,prior_condition_profile__value_hard,61,0.000184828814523
LDA_diag,diag,1,35,prior_condition_profile__value_moderate,47,0.00568055312791
LDA_diag,diag,1,36,prior_condition_profile__value_normal,42,0.0223157953315
LDA_diag,diag,1,37,prior_condition_time_pressure__level_high,33,0.000179788189008
LDA_diag,diag,1,38,prior_condition_time_pressure__level_low,78,0.0328451647067
LDA_diag,diag,1,39,prior_condition_time_pressure__level_mid,39,0.000189832492284
LDA_diag,diag,1,40,prior_condition_total_adjusted_time__level_high,50,0.000188824518129
LDA_diag,diag,1,41,prior_condition_total_adjusted_time__level_low,50,0.0209596269009
LDA_diag,diag,1,42,prior_condition_total_adjusted_time__level_mid,50,0.00944137683684
LDA_diag,diag,1,43,prior_control_expected_detection_rate__level_high,50,0.000194509448236
LDA_diag,diag,1,44,prior_control_expected_detection_rate__level_low,50,0.0154272012622
LDA_diag,diag,1,45,prior_control_expected_detection_rate__level_mid,50,0.00570587938055
LDA_diag,diag,1,46,prior_control_intensity__level_high,36,0.000191887839952
LDA_diag,diag,1,47,prior_control_intensity__level_low,76,0.0176904936044
LDA_diag,diag,1,48,prior_control_intensity__level_mid,38,0.00415994418445
LDA_diag,diag,1,49,prior_control_marker_ratio__level_high,50,0.00719619099691
LDA_diag,diag,1,50,prior_control_marker_ratio__level_low,50,0.0124901149232
LDA_diag,diag,1,51,prior_control_marker_ratio__level_mid,50,0.0076097277766
LDA_diag,diag,1,52,prior_digit_ratio__level_high,50,0.00529373216913
LDA_diag,diag,1,53,prior_digit_ratio__level_low,50,0.01052263727
LDA_diag,diag,1,54,prior_digit_ratio__level_mid,50,0.0104580732861
LDA_diag,diag,1,55,prior_expected_error_probability__level_high,50,0.000179226377541
LDA_diag,diag,1,56,prior_expected_error_probability__level_low,50,0.0227634262089
LDA_diag,diag,1,57,prior_expected_error_probability__level_mid,50,0.00819990395645
LDA_diag,diag,1,58,prior_manual_operation_count__level_high,46,0.000184615190761
LDA_diag,diag,1,59,prior_manual_operation_count__level_low,59,0.0173527388582
LDA_diag,diag,1,60,prior_manual_operation_count__level_mid,45,0.00938069959259
LDA_diag,diag,1,61,prior_mean_complexity__level_high,30,0.002343838838
LDA_diag,diag,1,62,prior_mean_complexity__level_low,60,0.0159798682731
LDA_diag,diag,1,63,prior_mean_complexity__level_mid,60,0.00934653849509
LDA_diag,diag,1,64,prior_mean_message_criticality__level_high,30,0.000198008942375
LDA_diag,diag,1,65,prior_mean_message_criticality__level_low,60,0.0160682804539
LDA_diag,diag,1,66,prior_mean_message_criticality__level_mid,60,0.0116671848312
LDA_diag,diag,1,67,prior_memory_load_index__level_high,50,0.000207584848003
LDA_diag,diag,1,68,prior_memory_load_index__level_low,50,0.0206342631098
LDA_diag,diag,1,69,prior_memory_load_index__level_mid,50,0.00952816568509
LDA_diag,diag,1,70,prior_message_entropy_estimate__level_high,50,0.00377100114188
LDA_diag,diag,1,71,prior_message_entropy_estimate__level_low,50,0.0142140017756
LDA_diag,diag,1,72,prior_message_entropy_estimate__level_mid,50,0.0101297265428
LDA_diag,diag,1,73,prior_message_length__level_high,42,0.00197479165429
LDA_diag,diag,1,74,prior_message_length__level_low,66,0.0194743180911
LDA_diag,diag,1,75,prior_message_length__level_mid,42,0.00770141657983
LDA_diag,diag,1,76,prior_operator_attention__level_high,25,0.000189184218365
LDA_diag,diag,1,77,prior_operator_attention__level_low,58,0.0103236814168
LDA_diag,diag,1,78,prior_operator_attention__level_mid,67,0.0152225561189
LDA_diag,diag,1,79,prior_operator_error_susceptibility__level_high,49,0.000179550596675
LDA_diag,diag,1,80,prior_operator_error_susceptibility__level_low,51,0.0220408213765
LDA_diag,diag,1,81,prior_operator_error_susceptibility__level_mid,50,0.00574401871616
LDA_diag,diag,1,82,prior_operator_fatigue__level_high,28,0.000185745568974
LDA_diag,diag,1,83,prior_operator_fatigue__level_low,66,0.0189546124074
LDA_diag,diag,1,84,prior_operator_fatigue__level_mid,56,0.0114026044645
LDA_diag,diag,1,85,prior_operator_skill__level_high,48,0.0002007699109
LDA_diag,diag,1,86,prior_operator_skill__level_low,68,0.0181105022419
LDA_diag,diag,1,87,prior_operator_skill__level_mid,34,0.000194114404921
LDA_diag,diag,1,88,prior_operator_total_estimated_time__level_high,50,0.000190895782574
LDA_diag,diag,1,89,prior_operator_total_estimated_time__level_low,50,0.0180405097446
LDA_diag,diag,1,90,prior_operator_total_estimated_time__level_mid,50,0.012100125631
LDA_diag,diag,1,91,prior_procedure_branch_count__level_high,35,0.000182550119922
LDA_diag,diag,1,92,prior_procedure_branch_count__level_low,62,0.0250573751851
LDA_diag,diag,1,93,prior_procedure_branch_count__level_mid,53,0.000207296011281
LDA_diag,diag,1,94,prior_procedure_steps__level_high,38,0.0052877966072
LDA_diag,diag,1,95,prior_procedure_steps__level_low,55,0.0173224424359
LDA_diag,diag,1,96,prior_procedure_steps__level_mid,57,0.00431081663266
LDA_diag,diag,1,97,prior_repetition_expected_count__level_high,40,0.00018442796351
LDA_diag,diag,1,98,prior_repetition_expected_count__level_low,81,0.0276897461579
LDA_diag,diag,1,99,prior_repetition_expected_count__level_mid,29,0.00019213877573
LDA_diag,diag,1,100,prior_symbol_group_count__level_high,42,0.00197479165429
LDA_diag,diag,1,101,prior_symbol_group_count__level_low,66,0.0194743180911
LDA_diag,diag,1,102,prior_symbol_group_count__level_mid,42,0.00770141657983
LDA_diag,diag,1,103,prior_time_pressure_index__level_high,33,0.000179788189008
LDA_diag,diag,1,104,prior_time_pressure_index__level_low,78,0.0328451647067
LDA_diag,diag,1,105,prior_time_pressure_index__level_mid,39,0.000189832492284
LDA_diag,diag,1,106,prior_total_nominal_time__level_high,50,0.000189531770877
LDA_diag,diag,1,107,prior_total_nominal_time__level_low,50,0.015803550957
LDA_diag,diag,1,108,prior_total_nominal_time__level_mid,50,0.0124150174098
LDA_diag,diag,1,109,prior_verification_required__absent,90,0.0246419694991
LDA_diag,diag,1,110,prior_verification_required__present,60,0.0052257842885
LDA_diag,diag,2,0,diag_diagnostic_condition_profile__value_hard,61,0.021096462018
LDA_diag,diag,2,1,diag_diagnostic_condition_profile__value_moderate,47,0.00803340549945
LDA_diag,diag,2,2,diag_diagnostic_condition_profile__value_normal,42,0.000169540996796
LDA_diag,diag,2,3,diag_diagnostic_control_load__level_high,48,0.000179678976522
LDA_diag,diag,2,4,diag_diagnostic_control_load__level_low,52,0.0130573435675
LDA_diag,diag,2,5,diag_diagnostic_control_load__level_mid,50,0.0111016830275
LDA_diag,diag,2,6,diag_diagnostic_expected_error_probability__level_high,50,0.0250299350013
LDA_diag,diag,2,7,diag_diagnostic_expected_error_probability__level_low,50,0.000168570039524
LDA_diag,diag,2,8,diag_diagnostic_expected_error_probability__level_mid,50,0.000202287966093
LDA_diag,diag,2,9,diag_diagnostic_operator_stress__level_high,31,0.0155692541847
LDA_diag,diag,2,10,diag_diagnostic_operator_stress__level_low,68,0.000175355768239
LDA_diag,diag,2,11,diag_diagnostic_operator_stress__level_mid,51,0.0157498202958
LDA_diag,diag,2,12,diag_diagnostic_risk_class__value_high,67,0.0334556497368
LDA_diag,diag,2,13,diag_diagnostic_risk_class__value_low,18,0.000165910135083
LDA_diag,diag,2,14,diag_diagnostic_risk_class__value_mid,65,0.000175151204037
LDA_diag,diag,2,15,prior_alpha_ratio__level_high,50,0.00583890300678
LDA_diag,diag,2,16,prior_alpha_ratio__level_low,50,0.0115993368652
LDA_diag,diag,2,17,prior_alpha_ratio__level_mid,50,0.0100562617328
LDA_diag,diag,2,18,prior_attention_deficit__level_high,49,0.0219359739916
LDA_diag,diag,2,19,prior_attention_deficit__level_low,51,0.000175600843734
LDA_diag,diag,2,20,prior_attention_deficit__level_mid,50,0.000210114957957
LDA_diag,diag,2,21,prior_coding_tool_type__value_codebook,46,0.00741670661875
LDA_diag,diag,2,22,prior_coding_tool_type__value_mixed,35,0.000168538721637
LDA_diag,diag,2,23,prior_coding_tool_type__value_mnemonic,23,0.00507357339145
LDA_diag,diag,2,24,prior_coding_tool_type__value_table,46,0.0172764943359
LDA_diag,diag,2,25,prior_condition_mean_adjusted_attention__level_high,44,0.000175377317915
LDA_diag,diag,2,26,prior_condition_mean_adjusted_attention__level_low,58,0.026351561781
LDA_diag,diag,2,27,prior_condition_mean_adjusted_attention__level_mid,48,0.00018654027958
LDA_diag,diag,2,28,prior_condition_noise_adjustment__level_high,33,0.0165319102658
LDA_diag,diag,2,29,prior_condition_noise_adjustment__level_low,84,0.0102330612678
LDA_diag,diag,2,30,prior_condition_noise_adjustment__level_mid,33,0.00575599361094
LDA_diag,diag,2,31,prior_condition_noise_level__level_high,33,0.0165319102658
LDA_diag,diag,2,32,prior_condition_noise_level__level_low,84,0.0102330612678
LDA_diag,diag,2,33,prior_condition_noise_level__level_mid,33,0.00575599361094
LDA_diag,diag,2,34,prior_condition_profile__value_hard,61,0.021096462018
LDA_diag,diag,2,35,prior_condition_profile__value_moderate,47,0.00803340549945
LDA_diag,diag,2,36,prior_condition_profile__value_normal,42,0.000169540996796
LDA_diag,diag,2,37,prior_condition_time_pressure__level_high,33,0.00905057609381
LDA_diag,diag,2,38,prior_condition_time_pressure__level_low,78,0.000190309260129
LDA_diag,diag,2,39,prior_condition_time_pressure__level_mid,39,0.0158138899095
LDA_diag,diag,2,40,prior_condition_total_adjusted_time__level_high,50,0.0102952135299
LDA_diag,diag,2,41,prior_condition_total_adjusted_time__level_low,50,0.00542118997006
LDA_diag,diag,2,42,prior_condition_total_adjusted_time__level_mid,50,0.00934321587085
LDA_diag,diag,2,43,prior_control_expected_detection_rate__level_high,50,0.000174859630855
LDA_diag,diag,2,44,prior_control_expected_detection_rate__level_low,50,0.0106468653005
LDA_diag,diag,2,45,prior_control_expected_detection_rate__level_mid,50,0.0167055954042
LDA_diag,diag,2,46,prior_control_intensity__level_high,36,0.000173968068516
LDA_diag,diag,2,47,prior_control_intensity__level_low,76,0.0214540581106
LDA_diag,diag,2,48,prior_control_intensity__level_mid,38,0.00310692180974
LDA_diag,diag,2,49,prior_control_marker_ratio__level_high,50,0.00913532516634
LDA_diag,diag,2,50,prior_control_marker_ratio__level_low,50,0.005950651112
LDA_diag,diag,2,51,prior_control_marker_ratio__level_mid,50,0.0117524680119
LDA_diag,diag,2,52,prior_digit_ratio__level_high,50,0.0121094787892
LDA_diag,diag,2,53,prior_digit_ratio__level_low,50,0.0060463100555
LDA_diag,diag,2,54,prior_digit_ratio__level_mid,50,0.00878721467235
LDA_diag,diag,2,55,prior_expected_error_probability__level_high,50,0.0250299350013
LDA_diag,diag,2,56,prior_expected_error_probability__level_low,50,0.000168570039524
LDA_diag,diag,2,57,prior_expected_error_probability__level_mid,50,0.000202287966093
LDA_diag,diag,2,58,prior_manual_operation_count__level_high,46,0.00283508463689
LDA_diag,diag,2,59,prior_manual_operation_count__level_low,59,0.013311830222
LDA_diag,diag,2,60,prior_manual_operation_count__level_mid,45,0.00789179060384
LDA_diag,diag,2,61,prior_mean_complexity__level_high,30,0.00728395587958
LDA_diag,diag,2,62,prior_mean_complexity__level_low,60,0.00767165442376
LDA_diag,diag,2,63,prior_mean_complexity__level_mid,60,0.0121311854703
LDA_diag,diag,2,64,prior_mean_message_criticality__level_high,30,0.00560458375236
LDA_diag,diag,2,65,prior_mean_message_criticality__level_low,60,0.0150011988832
LDA_diag,diag,2,66,prior_mean_message_criticality__level_mid,60,0.00801621720568
LDA_diag,diag,2,67,prior_memory_load_index__level_high,50,0.00750013965616
LDA_diag,diag,2,68,prior_memory_load_index__level_low,50,0.00572964297842
LDA_diag,diag,2,69,prior_memory_load_index__level_mid,50,0.0109836986392
LDA_diag,diag,2,70,prior_message_entropy_estimate__level_high,50,0.0117555265584
LDA_diag,diag,2,71,prior_message_entropy_estimate__level_low,50,0.00576092976582
LDA_diag,diag,2,72,prior_message_entropy_estimate__level_mid,50,0.00906354032236
LDA_diag,diag,2,73,prior_message_length__level_high,42,0.00479572363385
LDA_diag,diag,2,74,prior_message_length__level_low,66,0.0147696481057
LDA_diag,diag,2,75,prior_message_length__level_mid,42,0.0067668565557
LDA_diag,diag,2,76,prior_operator_attention__level_high,25,0.000183171685388
LDA_diag,diag,2,77,prior_operator_attention__level_low,58,0.0194494540722
LDA_diag,diag,2,78,prior_operator_attention__level_mid,67,0.000202906909014
LDA_diag,diag,2,79,prior_operator_error_susceptibility__level_high,49,0.0245168284213
LDA_diag,diag,2,80,prior_operator_error_susceptibility__level_low,51,0.000166183518761
LDA_diag,diag,2,81,prior_operator_error_susceptibility__level_mid,50,0.00382163374853
LDA_diag,diag,2,82,prior_operator_fatigue__level_high,28,0.00970421298585
LDA_diag,diag,2,83,prior_operator_fatigue__level_low,66,0.000185519231409
LDA_diag,diag,2,84,prior_operator_fatigue__level_mid,56,0.0173866455329
LDA_diag,diag,2,85,prior_operator_skill__level_high,48,0.000174895774947
LDA_diag,diag,2,86,prior_operator_skill__level_low,68,0.0170670797219
LDA_diag,diag,2,87,prior_operator_skill__level_mid,34,0.0103522971658
LDA_diag,diag,2,88,prior_operator_total_estimated_time__level_high,50,0.00896855829369
LDA_diag,diag,2,89,prior_operator_total_estimated_time__level_low,50,0.00814726926941
LDA_diag,diag,2,90,prior_operator_total_estimated_time__level_mid,50,0.00843492913037
LDA_diag,diag,2,91,prior_procedure_branch_count__level_high,35,0.00686904524293
LDA_diag,diag,2,92,prior_procedure_branch_count__level_low,62,0.00753024803008
LDA_diag,diag,2,93,prior_procedure_branch_count__level_mid,53,0.0121789860304
LDA_diag,diag,2,94,prior_procedure_steps__level_high,38,0.00512303606803
LDA_diag,diag,2,95,prior_procedure_steps__level_low,55,0.00724011874342
LDA_diag,diag,2,96,prior_procedure_steps__level_mid,57,0.0142045633714
LDA_diag,diag,2,97,prior_repetition_expected_count__level_high,40,0.0173319217163
LDA_diag,diag,2,98,prior_repetition_expected_count__level_low,81,0.000182002382546
LDA_diag,diag,2,99,prior_repetition_expected_count__level_mid,29,0.00950119561447
LDA_diag,diag,2,100,prior_symbol_group_count__level_high,42,0.00479572363385
LDA_diag,diag,2,101,prior_symbol_group_count__level_low,66,0.0147696481057
LDA_diag,diag,2,102,prior_symbol_group_count__level_mid,42,0.0067668565557
LDA_diag,diag,2,103,prior_time_pressure_index__level_high,33,0.00905057609381
LDA_diag,diag,2,104,prior_time_pressure_index__level_low,78,0.000190309260129
LDA_diag,diag,2,105,prior_time_pressure_index__level_mid,39,0.0158138899095
LDA_diag,diag,2,106,prior_total_nominal_time__level_high,50,0.00643922395126
LDA_diag,diag,2,107,prior_total_nominal_time__level_low,50,0.0102884268982
LDA_diag,diag,2,108,prior_total_nominal_time__level_mid,50,0.00791983631857
LDA_diag,diag,2,109,prior_verification_required__absent,90,0.0217837945701
LDA_diag,diag,2,110,prior_verification_required__present,60,0.00969052991101
