topic_id,token_id,token,document_frequency,weight
2,0,prior_condition_mean_adjusted_attention__level_high,2,0.05555559229
2,1,prior_condition_mean_adjusted_attention__level_low,2,0.00694447606085
2,2,prior_condition_total_adjusted_time__level_high,2,0.00694447927754
2,3,prior_condition_total_adjusted_time__level_low,2,0.05555559229
2,4,prior_control_marker_ratio__level_high,2,0.0555554062593
2,5,prior_control_marker_ratio__level_low,2,0.00694447787881
2,6,prior_digit_ratio__level_high,2,0.00694447787881
2,7,prior_digit_ratio__level_low,2,0.0555554062593
2,8,prior_mean_complexity__level_low,2,0.05555559229
2,9,prior_mean_complexity__level_mid,2,0.00694447794358
2,10,prior_mean_message_criticality__level_high,2,0.00694447787881
2,11,prior_mean_message_criticality__level_low,2,0.0555554062593
2,12,prior_message_length__level_low,2,0.05555559229
2,13,prior_message_length__level_mid,2,0.00694447794358
2,14,prior_operator_final_fatigue__level_high,2,0.00694447606085
2,15,prior_operator_final_fatigue__level_low,2,0.05555559229
2,16,prior_operator_mean_attention__level_high,2,0.05555559229
2,17,prior_operator_mean_attention__level_low,2,0.00694447606085
2,18,prior_operator_total_effort__level_high,2,0.00694447606085
2,19,prior_operator_total_effort__level_low,2,0.05555559229
2,20,prior_operator_total_estimated_time__level_high,2,0.00694447927754
2,21,prior_operator_total_estimated_time__level_low,2,0.05555559229
2,22,prior_reference_ratio__level_high,2,0.00694447606085
2,23,prior_reference_ratio__level_low,2,0.0555554062593
2,24,prior_service_ratio__level_high,2,0.0555554062593
2,25,prior_service_ratio__level_low,2,0.00694447787881
2,26,prior_step_count__level_low,2,0.05555559229
2,27,prior_step_count__level_mid,2,0.00694447794358
2,28,prior_symbol_ratio__level_high,2,0.0555554062593
2,29,prior_symbol_ratio__level_low,2,0.00694447606085
2,30,prior_total_nominal_time__level_high,2,0.00694447927754
2,31,prior_total_nominal_time__level_low,2,0.05555559229
3,0,prior_condition_mean_adjusted_attention__level_high,2,0.0312499919009
3,1,prior_condition_mean_adjusted_attention__level_low,2,0.0312499766871
3,2,prior_condition_total_adjusted_time__level_high,2,0.0312500472689
3,3,prior_condition_total_adjusted_time__level_low,2,0.0312499919009
3,4,prior_control_marker_ratio__level_high,2,0.0312499936256
3,5,prior_control_marker_ratio__level_low,2,0.0312500160192
3,6,prior_digit_ratio__level_high,2,0.0312500160192
3,7,prior_digit_ratio__level_low,2,0.0312499936256
3,8,prior_mean_complexity__level_low,2,0.0312499919009
3,9,prior_mean_complexity__level_mid,2,0.0312500177438
3,10,prior_mean_message_criticality__level_high,2,0.0312500160192
3,11,prior_mean_message_criticality__level_low,2,0.0312499936256
3,12,prior_message_length__level_low,2,0.0312499919009
3,13,prior_message_length__level_mid,2,0.0312500177438
3,14,prior_operator_final_fatigue__level_high,2,0.0312499766871
3,15,prior_operator_final_fatigue__level_low,2,0.0312499919009
3,16,prior_operator_mean_attention__level_high,2,0.0312499919009
3,17,prior_operator_mean_attention__level_low,2,0.0312499766871
3,18,prior_operator_total_effort__level_high,2,0.0312499766871
3,19,prior_operator_total_effort__level_low,2,0.0312499919009
3,20,prior_operator_total_estimated_time__level_high,2,0.0312500472689
3,21,prior_operator_total_estimated_time__level_low,2,0.0312499919009
3,22,prior_reference_ratio__level_high,2,0.0312499766871
3,23,prior_reference_ratio__level_low,2,0.0312499936256
3,24,prior_service_ratio__level_high,2,0.0312499936256
3,25,prior_service_ratio__level_low,2,0.0312500160192
3,26,prior_step_count__level_low,2,0.0312499919009
3,27,prior_step_count__level_mid,2,0.0312500177438
3,28,prior_symbol_ratio__level_high,2,0.0312499936256
3,29,prior_symbol_ratio__level_low,2,0.0312499766871
3,30,prior_total_nominal_time__level_high,2,0.0312500472689
3,31,prior_total_nominal_time__level_low,2,0.0312499919009
4,0,prior_condition_mean_adjusted_attention__level_high,2,0.00537646529791
4,1,prior_condition_mean_adjusted_attention__level_low,2,0.0806469051372
4,2,prior_condition_total_adjusted_time__level_high,2,0.043008368434
4,3,prior_condition_total_adjusted_time__level_low,2,0.00537646529791
4,4,prior_control_marker_ratio__level_high,2,0.00537646534901
4,5,prior_control_marker_ratio__level_low,2,0.0430101211413
4,6,prior_digit_ratio__level_high,2,0.0430101211413
4,7,prior_digit_ratio__level_low,2,0.00537646534901
4,8,prior_mean_complexity__level_low,2,0.00537646529791
4,9,prior_mean_complexity__level_mid,2,0.0430098447456
4,10,prior_mean_message_criticality__level_high,2,0.0430101211413
4,11,prior_mean_message_criticality__level_low,2,0.00537646534901
4,12,prior_message_length__level_low,2,0.00537646529791
4,13,prior_message_length__level_mid,2,0.0430098447456
4,14,prior_operator_final_fatigue__level_high,2,0.0806469051372
4,15,prior_operator_final_fatigue__level_low,2,0.00537646529791
4,16,prior_operator_mean_attention__level_high,2,0.00537646529791
4,17,prior_operator_mean_attention__level_low,2,0.0806469051372
4,18,prior_operator_total_effort__level_high,2,0.0806469051372
4,19,prior_operator_total_effort__level_low,2,0.00537646529791
4,20,prior_operator_total_estimated_time__level_high,2,0.043008368434
4,21,prior_operator_total_estimated_time__level_low,2,0.00537646529791
4,22,prior_reference_ratio__level_high,2,0.0806469051372
4,23,prior_reference_ratio__level_low,2,0.00537646534901
4,24,prior_service_ratio__level_high,2,0.00537646534901
4,25,prior_service_ratio__level_low,2,0.0430101211413
4,26,prior_step_count__level_low,2,0.00537646529791
4,27,prior_step_count__level_mid,2,0.0430098447456
4,28,prior_symbol_ratio__level_high,2,0.00537646534901
4,29,prior_symbol_ratio__level_low,2,0.0806469051372
4,30,prior_total_nominal_time__level_high,2,0.043008368434
4,31,prior_total_nominal_time__level_low,2,0.00537646529791
5,0,prior_condition_mean_adjusted_attention__level_high,2,0.0312499919009
5,1,prior_condition_mean_adjusted_attention__level_low,2,0.0312499766871
5,2,prior_condition_total_adjusted_time__level_high,2,0.0312500472689
5,3,prior_condition_total_adjusted_time__level_low,2,0.0312499919009
5,4,prior_control_marker_ratio__level_high,2,0.0312499936256
5,5,prior_control_marker_ratio__level_low,2,0.0312500160192
5,6,prior_digit_ratio__level_high,2,0.0312500160192
5,7,prior_digit_ratio__level_low,2,0.0312499936256
5,8,prior_mean_complexity__level_low,2,0.0312499919009
5,9,prior_mean_complexity__level_mid,2,0.0312500177438
5,10,prior_mean_message_criticality__level_high,2,0.0312500160192
5,11,prior_mean_message_criticality__level_low,2,0.0312499936256
5,12,prior_message_length__level_low,2,0.0312499919009
5,13,prior_message_length__level_mid,2,0.0312500177438
5,14,prior_operator_final_fatigue__level_high,2,0.0312499766871
5,15,prior_operator_final_fatigue__level_low,2,0.0312499919009
5,16,prior_operator_mean_attention__level_high,2,0.0312499919009
5,17,prior_operator_mean_attention__level_low,2,0.0312499766871
5,18,prior_operator_total_effort__level_high,2,0.0312499766871
5,19,prior_operator_total_effort__level_low,2,0.0312499919009
5,20,prior_operator_total_estimated_time__level_high,2,0.0312500472689
5,21,prior_operator_total_estimated_time__level_low,2,0.0312499919009
5,22,prior_reference_ratio__level_high,2,0.0312499766871
5,23,prior_reference_ratio__level_low,2,0.0312499936256
5,24,prior_service_ratio__level_high,2,0.0312499936256
5,25,prior_service_ratio__level_low,2,0.0312500160192
5,26,prior_step_count__level_low,2,0.0312499919009
5,27,prior_step_count__level_mid,2,0.0312500177438
5,28,prior_symbol_ratio__level_high,2,0.0312499936256
5,29,prior_symbol_ratio__level_low,2,0.0312499766871
5,30,prior_total_nominal_time__level_high,2,0.0312500472689
5,31,prior_total_nominal_time__level_low,2,0.0312499919009
6,0,prior_condition_mean_adjusted_attention__level_high,2,0.0615379761069
6,1,prior_condition_mean_adjusted_attention__level_low,2,0.0076922325079
6,2,prior_condition_total_adjusted_time__level_high,2,0.00769223640676
6,3,prior_condition_total_adjusted_time__level_low,2,0.0615379761069
6,4,prior_control_marker_ratio__level_high,2,0.00769223347882
6,5,prior_control_marker_ratio__level_low,2,0.0615400073299
6,6,prior_digit_ratio__level_high,2,0.0615400073299
6,7,prior_digit_ratio__level_low,2,0.00769223347882
6,8,prior_mean_complexity__level_low,2,0.0615379761069
6,9,prior_mean_complexity__level_mid,2,0.00769223482362
6,10,prior_mean_message_criticality__level_high,2,0.0615400073299
6,11,prior_mean_message_criticality__level_low,2,0.00769223347882
6,12,prior_message_length__level_low,2,0.0615379761069
6,13,prior_message_length__level_mid,2,0.00769223482362
6,14,prior_operator_final_fatigue__level_high,2,0.0076922325079
6,15,prior_operator_final_fatigue__level_low,2,0.0615379761069
6,16,prior_operator_mean_attention__level_high,2,0.0615379761069
6,17,prior_operator_mean_attention__level_low,2,0.0076922325079
6,18,prior_operator_total_effort__level_high,2,0.0076922325079
6,19,prior_operator_total_effort__level_low,2,0.0615379761069
6,20,prior_operator_total_estimated_time__level_high,2,0.00769223640676
6,21,prior_operator_total_estimated_time__level_low,2,0.0615379761069
6,22,prior_reference_ratio__level_high,2,0.0076922325079
6,23,prior_reference_ratio__level_low,2,0.00769223347882
6,24,prior_service_ratio__level_high,2,0.00769223347882
6,25,prior_service_ratio__level_low,2,0.0615400073299
6,26,prior_step_count__level_low,2,0.0615379761069
6,27,prior_step_count__level_mid,2,0.00769223482362
6,28,prior_symbol_ratio__level_high,2,0.00769223347882
6,29,prior_symbol_ratio__level_low,2,0.0076922325079
6,30,prior_total_nominal_time__level_high,2,0.00769223640676
6,31,prior_total_nominal_time__level_low,2,0.0615379761069
